creator_id,platform,content_type,time_slot,avg_engagement
42,YouTube,SHORT,5,0.643
42,YouTube,SHORT,6,0.406
42,YouTube,SHORT,7,0.764
42,YouTube,SHORT,8,0.507
42,YouTube,SHORT,9,0.473
42,YouTube,SHORT,10,0.419
42,YouTube,SHORT,11,0.66
42,YouTube,SHORT,12,0.704
42,YouTube,SHORT,13,0.501
42,YouTube,SHORT,14,0.721
42,YouTube,SHORT,15,0.542
42,YouTube,SHORT,16,0.475
42,YouTube,SHORT,17,0.585
42,YouTube,SHORT,18,0.406
42,YouTube,SHORT,19,0.437
42,YouTube,SHORT,20,0.46
42,YouTube,SHORT,21,0.675
42,YouTube,SHORT,22,0.693
42,YouTube,SHORT,23,0.764
42,YouTube,LONG,0,0.952
42,YouTube,LONG,1,1.029
42,YouTube,LONG,2,0.766
42,YouTube,LONG,3,0.987
42,YouTube,LONG,4,0.517
42,YouTube,LONG,5,0.563
42,YouTube,LONG,6,0.725
42,YouTube,LONG,7,0.671
42,YouTube,LONG,8,0.857
42,YouTube,LONG,9,0.985
42,YouTube,LONG,10,0.993
42,YouTube,LONG,11,0.516
42,YouTube,LONG,12,1.219
42,YouTube,LONG,13,0.38
42,YouTube,LONG,14,0.455
42,YouTube,LONG,15,0.502
42,YouTube,LONG,16,1.185
42,YouTube,LONG,17,0.756
42,YouTube,LONG,18,0.431
42,YouTube,LONG,19,0.569
42,YouTube,LONG,20,0.445
42,YouTube,LONG,21,0.408
42,YouTube,LONG,22,0.711
42,YouTube,LONG,23,1.236
43,Instagram,SHORT,0,0.912
43,Instagram,SHORT,1,0.831
43,Instagram,SHORT,2,0.998
43,Instagram,SHORT,3,0.898
43,Instagram,SHORT,4,1.203
43,Instagram,SHORT,5,1.093
43,Instagram,SHORT,6,0.935
43,Instagram,SHORT,7,0.759
43,Instagram,SHORT,8,0.551
43,Instagram,SHORT,9,0.95
43,Instagram,SHORT,10,1.078
43,Instagram,SHORT,11,0.625
43,Instagram,SHORT,12,0.404
43,Instagram,SHORT,13,0.9
43,Instagram,SHORT,14,0.826
43,Instagram,SHORT,15,0.578
43,Instagram,SHORT,16,0.523
43,Instagram,SHORT,17,0.407
43,Instagram,SHORT,18,0.584
43,Instagram,SHORT,19,0.375
43,Instagram,SHORT,20,0.513
43,Instagram,SHORT,21,1.247
43,Instagram,SHORT,22,1.057
43,Instagram,SHORT,23,0.684
43,Instagram,LONG,0,0.49
43,Instagram,LONG,1,0.604
43,Instagram,LONG,2,0.563
43,Instagram,LONG,3,0.693
43,Instagram,LONG,4,0.296
43,Instagram,LONG,5,0.309
43,Instagram,LONG,6,0.424
43,Instagram,LONG,7,0.749
43,Instagram,LONG,8,0.799
43,Instagram,LONG,9,0.462
43,Instagram,LONG,10,0.828
43,Instagram,LONG,11,0.42
43,Instagram,LONG,12,0.616
43,Instagram,LONG,13,0.371
43,Instagram,LONG,14,0.808
43,Instagram,LONG,15,0.597
43,Instagram,LONG,16,0.41
43,Instagram,LONG,17,0.497
43,Instagram,LONG,18,0.318
43,Instagram,LONG,19,0.298
43,Instagram,LONG,20,0.43
43,Instagram,LONG,21,0.818
43,Instagram,LONG,22,0.733
43,Instagram,LONG,23,0.824
43,YouTube,SHORT,0,0.776
43,YouTube,SHORT,1,0.739
43,YouTube,SHORT,2,0.597
43,YouTube,SHORT,3,0.668
43,YouTube,SHORT,4,0.83
43,YouTube,SHORT,5,0.59
43,YouTube,SHORT,6,0.713
43,YouTube,SHORT,7,0.706
43,YouTube,SHORT,8,0.827
43,YouTube,SHORT,9,0.528
43,YouTube,SHORT,10,0.529
43,YouTube,SHORT,11,0.604
43,YouTube,SHORT,12,0.271
43,YouTube,SHORT,13,0.324
43,YouTube,SHORT,14,0.295
43,YouTube,SHORT,15,0.632
43,YouTube,SHORT,16,0.847
43,YouTube,SHORT,17,0.658
43,YouTube,SHORT,18,0.392
43,YouTube,SHORT,19,0.443
43,YouTube,SHORT,20,0.823
43,YouTube,SHORT,21,0.562
43,YouTube,SHORT,22,0.261
43,YouTube,SHORT,23,0.75
43,YouTube,LONG,0,0.592
43,YouTube,LONG,1,0.456
43,YouTube,LONG,2,0.964
43,YouTube,LONG,3,1.093
43,YouTube,LONG,4,0.442
43,YouTube,LONG,5,1.19
43,YouTube,LONG,6,0.792
43,YouTube,LONG,7,0.684
43,YouTube,LONG,8,1.158
43,YouTube,LONG,9,0.61
43,YouTube,LONG,10,1.204
43,YouTube,LONG,11,0.973
43,YouTube,LONG,12,1.171
43,YouTube,LONG,13,0.812
43,YouTube,LONG,14,0.55
43,YouTube,LONG,15,1.019
43,YouTube,LONG,16,1.139
43,YouTube,LONG,17,0.556
43,YouTube,LONG,18,0.552
43,YouTube,LONG,19,0.593
43,YouTube,LONG,20,0.916
43,YouTube,LONG,21,0.511
43,YouTube,LONG,22,0.468
43,YouTube,LONG,23,1.18
44,Instagram,SHORT,0,0.966
44,Instagram,SHORT,1,0.955
44,Instagram,SHORT,2,0.912
44,Instagram,SHORT,3,1.044
44,Instagram,SHORT,4,0.849
44,Instagram,SHORT,5,0.412
44,Instagram,SHORT,6,0.797
44,Instagram,SHORT,7,0.918
44,Instagram,SHORT,8,0.806
44,Instagram,SHORT,9,1.237
44,Instagram,SHORT,10,1.16
44,Instagram,SHORT,11,1.135
44,Instagram,SHORT,12,0.804
44,Instagram,SHORT,13,1.236
44,Instagram,SHORT,14,1.177
44,Instagram,SHORT,15,0.62
44,Instagram,SHORT,16,0.569
44,Instagram,SHORT,17,0.88
44,Instagram,SHORT,18,0.422
44,Instagram,SHORT,19,1.074
44,Instagram,SHORT,20,0.794
44,Instagram,SHORT,21,0.848
44,Instagram,SHORT,22,0.815
44,Instagram,SHORT,23,0.72
44,Instagram,LONG,0,0.663
44,Instagram,LONG,1,0.359
44,Instagram,LONG,2,0.836
44,Instagram,LONG,3,0.67
44,Instagram,LONG,4,0.529
44,Instagram,LONG,5,0.665
44,Instagram,LONG,6,0.262
44,Instagram,LONG,7,0.38
44,Instagram,LONG,8,0.601
44,Instagram,LONG,9,0.449
44,Instagram,LONG,10,0.62
44,Instagram,LONG,11,0.41
44,Instagram,LONG,12,0.581
44,Instagram,LONG,13,0.396
44,Instagram,LONG,14,0.535
44,Instagram,LONG,15,0.62
44,Instagram,LONG,16,0.473
44,Instagram,LONG,17,0.552
44,Instagram,LONG,18,0.38
44,Instagram,LONG,19,0.672
44,Instagram,LONG,20,0.477
44,Instagram,LONG,21,0.763
44,Instagram,LONG,22,0.421
44,Instagram,LONG,23,0.362
44,YouTube,SHORT,0,0.333
44,YouTube,SHORT,1,0.598
44,YouTube,SHORT,2,0.391
44,YouTube,SHORT,3,0.314
44,YouTube,SHORT,4,0.416
44,YouTube,SHORT,5,0.395
44,YouTube,SHORT,6,0.512
44,YouTube,SHORT,7,0.482
44,YouTube,SHORT,8,0.342
44,YouTube,SHORT,9,0.826
44,YouTube,SHORT,10,0.344
44,YouTube,SHORT,11,0.734
44,YouTube,SHORT,12,0.36
44,YouTube,SHORT,13,0.552
44,YouTube,SHORT,14,0.847
44,YouTube,SHORT,15,0.76
44,YouTube,SHORT,16,0.563
44,YouTube,SHORT,17,0.684
44,YouTube,SHORT,18,0.722
44,YouTube,SHORT,19,0.434
44,YouTube,SHORT,20,0.589
44,YouTube,SHORT,21,0.593
44,YouTube,SHORT,22,0.492
44,YouTube,SHORT,23,0.666
44,YouTube,LONG,0,0.428
44,YouTube,LONG,1,1.087
44,YouTube,LONG,2,0.792
44,YouTube,LONG,3,0.926
44,YouTube,LONG,4,0.769
44,YouTube,LONG,5,0.668
44,YouTube,LONG,6,0.691
44,YouTube,LONG,7,0.865
44,YouTube,LONG,8,1.19
44,YouTube,LONG,9,0.601
44,YouTube,LONG,10,0.392
44,YouTube,LONG,11,0.481
44,YouTube,LONG,12,1.134
44,YouTube,LONG,13,1.218
44,YouTube,LONG,14,0.549
44,YouTube,LONG,15,0.879
44,YouTube,LONG,16,0.943
44,YouTube,LONG,17,0.528
44,YouTube,LONG,18,1.058
44,YouTube,LONG,19,0.686
44,YouTube,LONG,20,0.964
44,YouTube,LONG,21,0.802
44,YouTube,LONG,22,1.019
44,YouTube,LONG,23,1.153
45,Instagram,SHORT,0,0.708
45,Instagram,SHORT,1,0.626
45,Instagram,SHORT,2,0.928
45,Instagram,SHORT,3,0.502
45,Instagram,SHORT,4,0.522
45,Instagram,SHORT,5,1.082
45,Instagram,SHORT,6,0.67
45,Instagram,SHORT,7,0.927
45,Instagram,SHORT,8,0.875
45,Instagram,SHORT,9,1.118
45,Instagram,SHORT,10,0.437
45,Instagram,SHORT,11,0.517
45,Instagram,SHORT,12,0.575
45,Instagram,SHORT,13,0.652
45,Instagram,SHORT,14,0.63
45,Instagram,SHORT,15,0.609
45,Instagram,SHORT,16,0.939
45,Instagram,SHORT,17,0.612
45,Instagram,SHORT,18,0.764
45,Instagram,SHORT,19,1.13
45,Instagram,SHORT,20,0.693
45,Instagram,SHORT,21,0.889
45,Instagram,SHORT,22,1.22
45,Instagram,SHORT,23,0.737
45,Instagram,LONG,0,0.364
45,Instagram,LONG,1,0.269
45,Instagram,LONG,2,0.688
45,Instagram,LONG,3,0.649
45,Instagram,LONG,4,0.815
45,Instagram,LONG,5,0.672
45,Instagram,LONG,6,0.303
45,Instagram,LONG,7,0.354
45,Instagram,LONG,8,0.316
45,Instagram,LONG,9,0.293
45,Instagram,LONG,10,0.778
45,Instagram,LONG,11,0.581
45,Instagram,LONG,12,0.271
45,Instagram,LONG,13,0.491
45,Instagram,LONG,14,0.71
45,Instagram,LONG,15,0.305
45,Instagram,LONG,16,0.411
45,Instagram,LONG,17,0.347
45,Instagram,LONG,18,0.645
45,Instagram,LONG,19,0.782
45,Instagram,LONG,20,0.439
45,Instagram,LONG,21,0.402
45,Instagram,LONG,22,0.424
45,Instagram,LONG,23,0.628
45,YouTube,SHORT,0,0.333
45,YouTube,SHORT,1,0.754
45,YouTube,SHORT,2,0.272
45,YouTube,SHORT,3,0.65
45,YouTube,SHORT,4,0.767
45,YouTube,SHORT,5,0.448
45,YouTube,SHORT,6,0.538
45,YouTube,SHORT,7,0.835
45,YouTube,SHORT,8,0.577
45,YouTube,SHORT,9,0.417
45,YouTube,SHORT,10,0.52
45,YouTube,SHORT,11,0.832
45,YouTube,SHORT,12,0.67
45,YouTube,SHORT,13,0.36
45,YouTube,SHORT,14,0.611
45,YouTube,SHORT,15,0.63
45,YouTube,SHORT,16,0.633
45,YouTube,SHORT,17,0.591
45,YouTube,SHORT,18,0.566
45,YouTube,SHORT,19,0.636
45,YouTube,SHORT,20,0.439
45,YouTube,SHORT,21,0.462
45,YouTube,SHORT,22,0.576
45,YouTube,SHORT,23,0.734
45,YouTube,LONG,0,0.762
45,YouTube,LONG,1,0.695
45,YouTube,LONG,2,0.602
45,YouTube,LONG,3,0.641
45,YouTube,LONG,4,0.375
45,YouTube,LONG,5,1.088
45,YouTube,LONG,6,1.117
45,YouTube,LONG,7,0.676
45,YouTube,LONG,8,0.786
45,YouTube,LONG,9,0.382
45,YouTube,LONG,10,1.182
45,YouTube,LONG,11,1.204
45,YouTube,LONG,12,0.792
45,YouTube,LONG,13,0.383
45,YouTube,LONG,14,0.752
45,YouTube,LONG,15,0.631
45,YouTube,LONG,16,0.577
45,YouTube,LONG,17,0.381
45,YouTube,LONG,18,0.702
45,YouTube,LONG,19,0.735
45,YouTube,LONG,20,0.865
45,YouTube,LONG,21,0.72
45,YouTube,LONG,22,0.518
45,YouTube,LONG,23,1.02
46,Instagram,SHORT,0,0.716
46,Instagram,SHORT,1,0.706
46,Instagram,SHORT,2,0.605
46,Instagram,SHORT,3,0.744
46,Instagram,SHORT,4,0.585
46,Instagram,SHORT,5,1.044
46,Instagram,SHORT,6,1.171
46,Instagram,SHORT,7,1.082
46,Instagram,SHORT,8,0.974
46,Instagram,SHORT,9,0.624
46,Instagram,SHORT,10,1.025
46,Instagram,SHORT,11,1.083
46,Instagram,SHORT,12,0.736
46,Instagram,SHORT,13,1.122
46,Instagram,SHORT,14,0.535
46,Instagram,SHORT,15,0.628
46,Instagram,SHORT,16,0.932
46,Instagram,SHORT,17,0.916
46,Instagram,SHORT,18,0.613
46,Instagram,SHORT,19,0.92
46,Instagram,SHORT,20,0.539
46,Instagram,SHORT,21,0.392
46,Instagram,SHORT,22,0.418
46,Instagram,SHORT,23,0.843
46,Instagram,LONG,0,0.366
46,Instagram,LONG,1,0.316
46,Instagram,LONG,2,0.415
46,Instagram,LONG,3,0.681
46,Instagram,LONG,4,0.688
46,Instagram,LONG,5,0.394
46,Instagram,LONG,6,0.345
46,Instagram,LONG,7,0.549
46,Instagram,LONG,8,0.458
46,Instagram,LONG,9,0.44
46,Instagram,LONG,10,0.731
46,Instagram,LONG,11,0.849
46,Instagram,LONG,12,0.531
46,Instagram,LONG,13,0.726
46,Instagram,LONG,14,0.451
46,Instagram,LONG,15,0.757
46,Instagram,LONG,16,0.821
46,Instagram,LONG,17,0.288
46,Instagram,LONG,18,0.717
46,Instagram,LONG,19,0.297
46,Instagram,LONG,20,0.535
46,Instagram,LONG,21,0.369
46,Instagram,LONG,22,0.756
46,Instagram,LONG,23,0.741
46,YouTube,SHORT,0,0.748
46,YouTube,SHORT,1,0.328
46,YouTube,SHORT,2,0.712
46,YouTube,SHORT,3,0.403
46,YouTube,SHORT,4,0.714
46,YouTube,SHORT,5,0.519
46,YouTube,SHORT,6,0.694
46,YouTube,SHORT,7,0.275
46,YouTube,SHORT,8,0.529
46,YouTube,SHORT,9,0.714
46,YouTube,SHORT,10,0.565
46,YouTube,SHORT,11,0.839
46,YouTube,SHORT,12,0.536
46,YouTube,SHORT,13,0.66
46,YouTube,SHORT,14,0.441
46,YouTube,SHORT,15,0.447
46,YouTube,SHORT,16,0.629
46,YouTube,SHORT,17,0.28
46,YouTube,SHORT,18,0.813
46,YouTube,SHORT,19,0.565
46,YouTube,SHORT,20,0.406
46,YouTube,SHORT,21,0.635
46,YouTube,SHORT,22,0.373
46,YouTube,SHORT,23,0.783
46,YouTube,LONG,0,1.131
46,YouTube,LONG,1,0.566
46,YouTube,LONG,2,0.474
46,YouTube,LONG,3,0.929
46,YouTube,LONG,4,0.659
46,YouTube,LONG,5,0.521
46,YouTube,LONG,6,0.617
46,YouTube,LONG,7,0.48
46,YouTube,LONG,8,1.066
46,YouTube,LONG,9,0.383
46,YouTube,LONG,10,0.412
46,YouTube,LONG,11,1.061
46,YouTube,LONG,12,0.791
46,YouTube,LONG,13,0.897
46,YouTube,LONG,14,0.7
46,YouTube,LONG,15,0.453
46,YouTube,LONG,16,0.513
46,YouTube,LONG,17,0.455
46,YouTube,LONG,18,0.916
46,YouTube,LONG,19,1.189
46,YouTube,LONG,20,1.247
46,YouTube,LONG,21,0.922
46,YouTube,LONG,22,0.427
46,YouTube,LONG,23,0.939
47,Instagram,SHORT,0,0.989
47,Instagram,SHORT,1,1.068
47,Instagram,SHORT,2,0.485
47,Instagram,SHORT,3,0.579
47,Instagram,SHORT,4,1.234
47,Instagram,SHORT,5,1.065
47,Instagram,SHORT,6,1.037
47,Instagram,SHORT,7,1.08
47,Instagram,SHORT,8,0.759
47,Instagram,SHORT,9,0.544
47,Instagram,SHORT,10,0.978
47,Instagram,SHORT,11,0.688
47,Instagram,SHORT,12,0.493
47,Instagram,SHORT,13,1.161
47,Instagram,SHORT,14,0.8
47,Instagram,SHORT,15,0.758
47,Instagram,SHORT,16,0.633
47,Instagram,SHORT,17,0.985
47,Instagram,SHORT,18,0.541
47,Instagram,SHORT,19,0.538
47,Instagram,SHORT,20,0.679
47,Instagram,SHORT,21,1.016
47,Instagram,SHORT,22,0.616
47,Instagram,SHORT,23,1.102
47,Instagram,LONG,0,0.799
47,Instagram,LONG,1,0.585
47,Instagram,LONG,2,0.296
47,Instagram,LONG,3,0.347
47,Instagram,LONG,4,0.431
47,Instagram,LONG,5,0.412
47,Instagram,LONG,6,0.473
47,Instagram,LONG,7,0.255
47,Instagram,LONG,8,0.635
47,Instagram,LONG,9,0.481
47,Instagram,LONG,10,0.365
47,Instagram,LONG,11,0.266
47,Instagram,LONG,12,0.765
47,Instagram,LONG,13,0.717
47,Instagram,LONG,14,0.397
47,Instagram,LONG,15,0.684
47,Instagram,LONG,16,0.647
47,Instagram,LONG,17,0.576
47,Instagram,LONG,18,0.486
47,Instagram,LONG,19,0.567
47,Instagram,LONG,20,0.551
47,Instagram,LONG,21,0.583
47,Instagram,LONG,22,0.62
47,Instagram,LONG,23,0.447
47,YouTube,SHORT,0,0.636
47,YouTube,SHORT,1,0.321
47,YouTube,SHORT,2,0.566
47,YouTube,SHORT,3,0.295
47,YouTube,SHORT,4,0.752
47,YouTube,SHORT,5,0.332
47,YouTube,SHORT,6,0.775
47,YouTube,SHORT,7,0.375
47,YouTube,SHORT,8,0.544
47,YouTube,SHORT,9,0.314
47,YouTube,SHORT,10,0.595
47,YouTube,SHORT,11,0.753
47,YouTube,SHORT,12,0.646
47,YouTube,SHORT,13,0.568
47,YouTube,SHORT,14,0.672
47,YouTube,SHORT,15,0.407
47,YouTube,SHORT,16,0.473
47,YouTube,SHORT,17,0.616
47,YouTube,SHORT,18,0.297
47,YouTube,SHORT,19,0.808
47,YouTube,SHORT,20,0.379
47,YouTube,SHORT,21,0.547
47,YouTube,SHORT,22,0.784
47,YouTube,SHORT,23,0.303
47,YouTube,LONG,0,1.076
47,YouTube,LONG,1,0.428
47,YouTube,LONG,2,0.863
47,YouTube,LONG,3,1.196
47,YouTube,LONG,4,0.739
47,YouTube,LONG,5,0.698
47,YouTube,LONG,6,0.995
47,YouTube,LONG,7,1.096
47,YouTube,LONG,8,0.608
47,YouTube,LONG,9,0.411
47,YouTube,LONG,10,0.437
47,YouTube,LONG,11,0.641
47,YouTube,LONG,12,1.202
47,YouTube,LONG,13,1.216
47,YouTube,LONG,14,0.46
47,YouTube,LONG,15,1.01
47,YouTube,LONG,16,0.84
47,YouTube,LONG,17,0.541
47,YouTube,LONG,18,0.835
47,YouTube,LONG,19,0.593
47,YouTube,LONG,20,0.922
47,YouTube,LONG,21,0.532
47,YouTube,LONG,22,1.031
47,YouTube,LONG,23,0.738
48,Instagram,SHORT,0,0.467
48,Instagram,SHORT,1,0.934
48,Instagram,SHORT,2,0.688
48,Instagram,SHORT,3,0.776
48,Instagram,SHORT,4,0.957
48,Instagram,SHORT,5,1.147
48,Instagram,SHORT,6,0.521
48,Instagram,SHORT,7,0.533
48,Instagram,SHORT,8,0.726
48,Instagram,SHORT,9,0.67
48,Instagram,SHORT,10,0.513
48,Instagram,SHORT,11,1.249
48,Instagram,SHORT,12,0.763
48,Instagram,SHORT,13,0.683
48,Instagram,SHORT,14,0.651
48,Instagram,SHORT,15,1.243
48,Instagram,SHORT,16,0.659
48,Instagram,SHORT,17,0.7
48,Instagram,SHORT,18,1.044
48,Instagram,SHORT,19,0.752
48,Instagram,SHORT,20,1.01
48,Instagram,SHORT,21,0.907
48,Instagram,SHORT,22,0.868
48,Instagram,SHORT,23,0.562
48,Instagram,LONG,0,0.711
48,Instagram,LONG,1,0.806
48,Instagram,LONG,2,0.406
48,Instagram,LONG,3,0.827
48,Instagram,LONG,4,0.521
48,Instagram,LONG,5,0.491
48,Instagram,LONG,6,0.687
48,Instagram,LONG,7,0.84
48,Instagram,LONG,8,0.609
48,Instagram,LONG,9,0.563
48,Instagram,LONG,10,0.846
48,Instagram,LONG,11,0.435
48,Instagram,LONG,12,0.434
48,Instagram,LONG,13,0.387
48,Instagram,LONG,14,0.764
48,Instagram,LONG,15,0.268
48,Instagram,LONG,16,0.744
48,Instagram,LONG,17,0.665
48,Instagram,LONG,18,0.419
48,Instagram,LONG,19,0.584
48,Instagram,LONG,20,0.586
48,Instagram,LONG,21,0.806
48,Instagram,LONG,22,0.347
48,Instagram,LONG,23,0.277
48,YouTube,SHORT,0,0.467
48,YouTube,SHORT,1,0.337
48,YouTube,SHORT,2,0.473
48,YouTube,SHORT,3,0.601
48,YouTube,SHORT,4,0.394
48,YouTube,SHORT,5,0.738
48,YouTube,SHORT,6,0.31
48,YouTube,SHORT,7,0.493
48,YouTube,SHORT,8,0.801
48,YouTube,SHORT,9,0.692
48,YouTube,SHORT,10,0.686
48,YouTube,SHORT,11,0.727
48,YouTube,SHORT,12,0.358
48,YouTube,SHORT,13,0.746
48,YouTube,SHORT,14,0.665
48,YouTube,SHORT,15,0.598
48,YouTube,SHORT,16,0.795
48,YouTube,SHORT,17,0.609
48,YouTube,SHORT,18,0.434
48,YouTube,SHORT,19,0.69
48,YouTube,SHORT,20,0.598
48,YouTube,SHORT,21,0.302
48,YouTube,SHORT,22,0.288
48,YouTube,SHORT,23,0.714
48,YouTube,LONG,0,0.679
48,YouTube,LONG,1,1.09
48,YouTube,LONG,2,0.739
48,YouTube,LONG,3,1.134
48,YouTube,LONG,4,1.136
48,YouTube,LONG,5,0.573
48,YouTube,LONG,6,0.946
48,YouTube,LONG,7,0.902
48,YouTube,LONG,8,0.385
48,YouTube,LONG,9,1.055
48,YouTube,LONG,10,0.71
48,YouTube,LONG,11,0.642
48,YouTube,LONG,12,0.411
48,YouTube,LONG,13,0.847
48,YouTube,LONG,14,0.506
48,YouTube,LONG,15,0.815
48,YouTube,LONG,16,0.568
48,YouTube,LONG,17,0.419
48,YouTube,LONG,18,1.015
48,YouTube,LONG,19,0.719
48,YouTube,LONG,20,0.765
48,YouTube,LONG,21,0.896
48,YouTube,LONG,22,0.817
48,YouTube,LONG,23,0.569
49,Instagram,SHORT,0,0.629
49,Instagram,SHORT,1,0.72
49,Instagram,SHORT,2,0.491
49,Instagram,SHORT,3,0.447
49,Instagram,SHORT,4,0.875
49,Instagram,SHORT,5,0.418
49,Instagram,SHORT,6,0.724
49,Instagram,SHORT,7,0.449
49,Instagram,SHORT,8,0.814
49,Instagram,SHORT,9,1.052
49,Instagram,SHORT,10,0.489
49,Instagram,SHORT,11,0.493
49,Instagram,SHORT,12,0.864
49,Instagram,SHORT,13,0.802
49,Instagram,SHORT,14,0.946
49,Instagram,SHORT,15,0.547
49,Instagram,SHORT,16,0.914
49,Instagram,SHORT,17,1.019
49,Instagram,SHORT,18,0.59
49,Instagram,SHORT,19,0.438
49,Instagram,SHORT,20,1.055
49,Instagram,SHORT,21,0.658
49,Instagram,SHORT,22,1.184
49,Instagram,SHORT,23,0.453
49,Instagram,LONG,0,0.655
49,Instagram,LONG,1,0.507
49,Instagram,LONG,2,0.462
49,Instagram,LONG,3,0.446
49,Instagram,LONG,4,0.608
49,Instagram,LONG,5,0.269
49,Instagram,LONG,6,0.436
49,Instagram,LONG,7,0.843
49,Instagram,LONG,8,0.622
49,Instagram,LONG,9,0.844
49,Instagram,LONG,10,0.518
49,Instagram,LONG,11,0.342
49,Instagram,LONG,12,0.282
49,Instagram,LONG,13,0.742
49,Instagram,LONG,14,0.374
49,Instagram,LONG,15,0.477
49,Instagram,LONG,16,0.706
49,Instagram,LONG,17,0.762
49,Instagram,LONG,18,0.322
49,Instagram,LONG,19,0.287
49,Instagram,LONG,20,0.82
49,Instagram,LONG,21,0.806
49,Instagram,LONG,22,0.772
49,Instagram,LONG,23,0.743
49,YouTube,SHORT,0,0.263
49,YouTube,SHORT,1,0.668
49,YouTube,SHORT,2,0.321
49,YouTube,SHORT,3,0.523
49,YouTube,SHORT,4,0.269
49,YouTube,SHORT,5,0.379
49,YouTube,SHORT,6,0.575
49,YouTube,SHORT,7,0.376
49,YouTube,SHORT,8,0.566
49,YouTube,SHORT,9,0.409
49,YouTube,SHORT,10,0.542
49,YouTube,SHORT,11,0.689
49,YouTube,SHORT,12,0.339
49,YouTube,SHORT,13,0.671
49,YouTube,SHORT,14,0.266
49,YouTube,SHORT,15,0.602
49,YouTube,SHORT,16,0.65
49,YouTube,SHORT,17,0.281
49,YouTube,SHORT,18,0.356
49,YouTube,SHORT,19,0.424
49,YouTube,SHORT,20,0.725
49,YouTube,SHORT,21,0.623
49,YouTube,SHORT,22,0.287
49,YouTube,SHORT,23,0.645
49,YouTube,LONG,0,0.382
49,YouTube,LONG,1,0.715
49,YouTube,LONG,2,0.612
49,YouTube,LONG,3,1.121
49,YouTube,LONG,4,0.953
49,YouTube,LONG,5,1.131
49,YouTube,LONG,6,0.392
49,YouTube,LONG,7,1.134
49,YouTube,LONG,8,0.943
49,YouTube,LONG,9,0.577
49,YouTube,LONG,10,0.708
49,YouTube,LONG,11,1.23
49,YouTube,LONG,12,0.462
49,YouTube,LONG,13,0.651
49,YouTube,LONG,14,1.133
49,YouTube,LONG,15,0.84
49,YouTube,LONG,16,0.538
49,YouTube,LONG,17,0.813
49,YouTube,LONG,18,0.776
49,YouTube,LONG,19,1.186
49,YouTube,LONG,20,0.394
49,YouTube,LONG,21,0.591
49,YouTube,LONG,22,0.838
49,YouTube,LONG,23,0.667
50,Instagram,SHORT,0,0.719
50,Instagram,SHORT,1,0.512
50,Instagram,SHORT,2,0.678
50,Instagram,SHORT,3,0.683
50,Instagram,SHORT,4,0.922
50,Instagram,SHORT,5,0.582
50,Instagram,SHORT,6,1.231
50,Instagram,SHORT,7,0.814
50,Instagram,SHORT,8,1.085
50,Instagram,SHORT,9,0.923
50,Instagram,SHORT,10,1.144
50,Instagram,SHORT,11,1.154
50,Instagram,SHORT,12,1.088
50,Instagram,SHORT,13,0.401
50,Instagram,SHORT,14,0.861
50,Instagram,SHORT,15,0.62
50,Instagram,SHORT,16,0.508
50,Instagram,SHORT,17,1.16
50,Instagram,SHORT,18,0.95
50,Instagram,SHORT,19,0.452
50,Instagram,SHORT,20,0.709
50,Instagram,SHORT,21,1.216
50,Instagram,SHORT,22,0.911
50,Instagram,SHORT,23,0.922
50,Instagram,LONG,0,0.39
50,Instagram,LONG,1,0.398
50,Instagram,LONG,2,0.346
50,Instagram,LONG,3,0.832
50,Instagram,LONG,4,0.796
50,Instagram,LONG,5,0.451
50,Instagram,LONG,6,0.578
50,Instagram,LONG,7,0.378
50,Instagram,LONG,8,0.337
50,Instagram,LONG,9,0.577
50,Instagram,LONG,10,0.731
50,Instagram,LONG,11,0.768
50,Instagram,LONG,12,0.439
50,Instagram,LONG,13,0.675
50,Instagram,LONG,14,0.567
50,Instagram,LONG,15,0.335
50,Instagram,LONG,16,0.847
50,Instagram,LONG,17,0.836
50,Instagram,LONG,18,0.341
50,Instagram,LONG,19,0.81
50,Instagram,LONG,20,0.801
50,Instagram,LONG,21,0.444
50,Instagram,LONG,22,0.587
50,Instagram,LONG,23,0.819
50,YouTube,SHORT,0,0.325
50,YouTube,SHORT,1,0.444
50,YouTube,SHORT,2,0.778
50,YouTube,SHORT,3,0.688
50,YouTube,SHORT,4,0.71
50,YouTube,SHORT,5,0.779
50,YouTube,SHORT,6,0.501
50,YouTube,SHORT,7,0.5
50,YouTube,SHORT,8,0.519
50,YouTube,SHORT,9,0.811
50,YouTube,SHORT,10,0.787
50,YouTube,SHORT,11,0.81
50,YouTube,SHORT,12,0.418
50,YouTube,SHORT,13,0.719
50,YouTube,SHORT,14,0.319
50,YouTube,SHORT,15,0.365
50,YouTube,SHORT,16,0.709
50,YouTube,SHORT,17,0.619
50,YouTube,SHORT,18,0.414
50,YouTube,SHORT,19,0.592
50,YouTube,SHORT,20,0.392
50,YouTube,SHORT,21,0.393
50,YouTube,SHORT,22,0.664
50,YouTube,SHORT,23,0.469
50,YouTube,LONG,0,0.977
50,YouTube,LONG,1,0.792
50,YouTube,LONG,2,0.815
50,YouTube,LONG,3,0.904
50,YouTube,LONG,4,0.998
50,YouTube,LONG,5,0.702
50,YouTube,LONG,6,1.121
50,YouTube,LONG,7,0.805
50,YouTube,LONG,8,0.495
50,YouTube,LONG,9,0.544
50,YouTube,LONG,10,0.403
